ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade,Renda_anual_imputada
1705,Estudos,Doutorado,São Paulo,38175.0,Ingles,3,18,2010,2,2,False,False,2Q_2B,2010s,38175.0
1706,Viagem,Mestrado,São Paulo,58656.0,Ingles,1,8,1982,4,4,True,False,4Q_4B,1980s,58656.0
1707,Estudos,Graduação,São Paulo,52117.0,Ingles,1,15,1991,3,4,False,False,4Q_3B,1990s,52117.0
1708,Trabalho,Graduação,São Paulo,64813.0,Ingles,4,1,2004,4,5,False,False,5Q_4B,2000s,64813.0
1709,Estudos,Doutorado,São Paulo,54222.0,Espanhol e Ingles,2,33,1999,3,4,False,False,4Q_3B,1990s,54222.0
1710,Trabalho,Graduação,São Paulo,83512.0,Espanhol e Ingles,3,31,2012,5,6,False,False,6Q_5B,2010s,83512.0
1711,Estudos,Mestrado,São Paulo,77520.0,Ingles,2,23,1985,4,6,True,False,6Q_4B,1980s,77520.0
1712,Viagem,Graduação,São Bernardo,41154.0,Espanhol,3,4,2004,2,3,False,False,3Q_2B,2000s,41154.0
1713,Estudos,Graduação,São Paulo,80398.0,Espanhol,1,5,1992,5,6,False,False,6Q_5B,1990s,80398.0
1714,Viagem,Ensino Fundamental,São Paulo,18746.0,Espanhol,4,15,2018,1,1,False,False,1Q_1B,2010s,18746.0
1715,Estudos,Graduação,Rio Branco,35196.0,Espanhol,3,10,2010,3,2,False,False,2Q_3B,2010s,35196.0
1716,Viagem,Graduação,São Paulo,60230.0,Ingles,5,20,1982,3,4,False,False,4Q_3B,1980s,60230.0
1717,Viagem,Graduação,São Paulo,22108.0,Espanhol,3,13,2003,1,1,False,False,1Q_1B,2000s,22108.0
1718,Viagem,Graduação,Rio Branco,44392.0,Espanhol,1,10,2000,3,3,False,False,3Q_3B,2000s,44392.0
1719,Trabalho,Doutorado,São Paulo,55424.0,Ingles,2,8,2002,3,4,False,False,4Q_3B,2000s,55424.0
1720,Viagem,Graduação,São Paulo,22253.544502617802,Espanhol e Ingles,3,24,2005,1,1,False,True,1Q_1B,2000s,22253.544502617802
1721,Trabalho,Doutorado,São Paulo,92491.0,Ingles,4,30,2009,5,6,False,False,6Q_5B,2000s,92491.0
1722,Trabalho,Graduação,São Paulo,90273.0,Espanhol,4,10,2017,5,6,False,False,6Q_5B,2010s,90273.0
1723,Trabalho,Doutorado,São Paulo,82571.0,Espanhol e Ingles,4,22,1988,5,6,False,False,6Q_5B,1980s,82571.0
1724,Trabalho,Doutorado,São Paulo,38513.0,Ingles,2,34,2008,2,2,False,False,2Q_2B,2000s,38513.0
1725,Trabalho,Mestrado,São Paulo,16653.0,Espanhol,3,15,2005,1,1,True,False,1Q_1B,2000s,16653.0
1726,Trabalho,Graduação,São Paulo,42586.0,Espanhol e Ingles,4,19,1981,2,3,False,False,3Q_2B,1980s,42586.0
1727,Estudos,Ensino Fundamental,Rio Branco,23529.0,Ingles,1,1,1991,2,1,False,False,1Q_2B,1990s,23529.0
1728,Trabalho,Mestrado,São Bernardo,74881.0,Ingles,3,9,1987,5,6,False,False,6Q_5B,1980s,74881.0
1729,Trabalho,Graduação,São Paulo,71107.0,Ingles,3,8,1977,4,5,False,False,5Q_4B,<1980,71107.0
1730,Viagem,Doutorado,São Paulo,46910.0,Ingles,2,6,1990,3,3,False,False,3Q_3B,1990s,46910.0
1731,Estudos,Graduação,São Paulo,18690.0,Espanhol,1,7,1985,1,1,False,False,1Q_1B,1980s,18690.0
1732,Estudos,Graduação,São Paulo,37244.0,Espanhol,3,10,1981,2,2,False,False,2Q_2B,1980s,37244.0
1733,Estudos,Graduação,São Paulo,82427.0,Ingles,1,32,1992,5,6,False,False,6Q_5B,1990s,82427.0
1734,Viagem,Ensino Médio,São Paulo,79934.6888888889,Espanhol,3,8,1984,5,6,False,True,6Q_5B,1980s,79934.6888888889
1735,Estudos,Graduação,Campinas,70044.0,Ingles,4,17,1980,4,5,False,False,5Q_4B,1980s,70044.0
1736,Trabalho,Graduação,São Paulo,79146.0,Ingles,3,16,1993,5,6,False,False,6Q_5B,1990s,79146.0
1737,Estudos,Graduação,São Paulo,77437.0,Espanhol e Ingles,3,9,1989,5,6,False,False,6Q_5B,1980s,77437.0
1738,Trabalho,Graduação,São Paulo,54984.0,Espanhol,2,8,1985,3,4,False,False,4Q_3B,1980s,54984.0
1739,Trabalho,Doutorado,São Paulo,42403.0,Ingles,4,1,1997,2,3,False,False,3Q_2B,1990s,42403.0
1740,Trabalho,Graduação,São Bernardo,55629.56934306569,Ingles,4,30,1990,3,4,False,True,4Q_3B,1990s,55629.56934306569
1741,Trabalho,Graduação,São Bernardo,37292.0,Espanhol,3,8,2009,2,2,True,False,2Q_2B,2000s,37292.0
1742,Viagem,Doutorado,São Bernardo,45576.0,Ingles,2,1,1971,3,3,False,False,3Q_3B,<1980,45576.0
1743,Viagem,Graduação,São Paulo,70321.0,Ingles,3,21,1973,3,5,False,False,5Q_3B,<1980,70321.0
1744,Trabalho,Doutorado,São Paulo,58086.0,Ingles,2,24,1995,3,4,False,False,4Q_3B,1990s,58086.0
1745,Estudos,Graduação,São Paulo,83185.41379310345,Ingles,4,40,1978,5,6,False,True,6Q_5B,<1980,83185.41379310345
1746,Estudos,Ensino Fundamental,São Paulo,28389.0,Espanhol e Ingles,4,16,1973,1,1,False,False,1Q_1B,<1980,28389.0
1747,Viagem,Mestrado,São Paulo,67466.225,Ingles,5,1,1972,4,5,False,True,5Q_4B,<1980,67466.225
1748,Viagem,Graduação,São Bernardo,69901.0,Ingles,1,1,1995,4,5,False,False,5Q_4B,1990s,69901.0
1749,Trabalho,Doutorado,São Paulo,80360.0,Espanhol e Ingles,1,1,1975,5,6,True,False,6Q_5B,<1980,80360.0
1750,Trabalho,Doutorado,São Paulo,63342.0,Ingles,2,23,1987,4,5,False,False,5Q_4B,1980s,63342.0
1751,Estudos,Graduação,São Paulo,48080.93700787402,Ingles,2,47,2000,3,3,False,True,3Q_3B,2000s,48080.93700787402
1752,Viagem,Ensino Médio,São Paulo,31859.0,Espanhol,4,11,2006,1,2,False,False,2Q_1B,2000s,31859.0
1753,Trabalho,Doutorado,São Paulo,51569.0,Mandarim,5,88,1975,3,4,False,False,4Q_3B,<1980,51569.0
1754,Viagem,Graduação,Taubaté,30372.0,Espanhol e Ingles,2,19,1997,2,2,False,False,2Q_2B,1990s,30372.0
1755,Estudos,Ensino Fundamental,São Bernardo,16014.0,Espanhol,4,8,2005,1,1,False,False,1Q_1B,2000s,16014.0
1756,Estudos,Graduação,Taubaté,41120.0,Espanhol,2,16,1994,3,3,False,False,3Q_3B,1990s,41120.0
1757,Trabalho,Mestrado,São Paulo,35931.419117647056,Espanhol,1,6,1997,2,2,False,True,2Q_2B,1990s,35931.419117647056
1758,Trabalho,Doutorado,São Paulo,38725.0,Mandarim,4,83,1981,2,2,False,False,2Q_2B,1980s,38725.0
1759,Estudos,Graduação,São Paulo,77981.0,Ingles,5,39,1998,5,6,False,False,6Q_5B,1990s,77981.0
1760,Viagem,Ensino Médio,São Paulo,62905.0,Ingles,2,23,1990,4,4,False,False,4Q_4B,1990s,62905.0
1761,Viagem,Ensino Médio,São Bernardo,13533.0,Espanhol,5,9,2005,1,1,False,False,1Q_1B,2000s,13533.0
1762,Viagem,Graduação,São Paulo,59481.0,Ingles,2,13,2001,3,4,False,False,4Q_3B,2000s,59481.0
1763,Estudos,Graduação,São Paulo,72117.0,Ingles,4,32,2003,5,5,False,False,5Q_5B,2000s,72117.0
1764,Estudos,Ensino Médio,São Paulo,22253.544502617802,Espanhol,4,8,2012,1,1,False,True,1Q_1B,2010s,22253.544502617802
1765,Trabalho,Graduação,São Paulo,67131.0,Espanhol e Ingles,3,5,1982,4,5,False,False,5Q_4B,1980s,67131.0
1766,Viagem,Doutorado,São Bernardo,35931.419117647056,Ingles,4,5,2006,2,2,False,True,2Q_2B,2000s,35931.419117647056
1767,Trabalho,Graduação,São Paulo,71853.0,Espanhol,1,17,2008,5,5,False,False,5Q_5B,2000s,71853.0
1768,Estudos,Ensino Fundamental,São Paulo,28249.0,Espanhol,4,11,1987,1,1,False,False,1Q_1B,1980s,28249.0
1769,Viagem,Mestrado,São Paulo,47808.0,Espanhol,4,15,2001,3,3,True,False,3Q_3B,2000s,47808.0
1770,Estudos,Doutorado,São Paulo,25509.0,Espanhol e Ingles,1,3,2000,1,1,False,False,1Q_1B,2000s,25509.0
1771,Trabalho,Doutorado,São Bernardo,51012.0,Mandarim,4,91,1972,3,3,False,False,3Q_3B,<1980,51012.0
1772,Trabalho,Graduação,Campinas,70596.0,Espanhol,2,3,2011,4,5,False,False,5Q_4B,2010s,70596.0
1773,Trabalho,Doutorado,Taubaté,85431.0,Ingles,3,27,1978,5,6,False,False,6Q_5B,<1980,85431.0
1774,Viagem,Graduação,São Bernardo,42664.0,Espanhol,3,11,1993,2,3,False,False,3Q_2B,1990s,42664.0
1775,Viagem,Graduação,São Paulo,42586.0,Ingles,1,28,1981,2,3,False,False,3Q_2B,1980s,42586.0
1776,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol,2,14,2011,1,1,False,True,1Q_1B,2010s,22253.544502617802
1777,Trabalho,Doutorado,São Paulo,22253.544502617802,Ingles,1,36,2003,1,1,False,True,1Q_1B,2000s,22253.544502617802
1778,Estudos,Doutorado,São Paulo,39435.0,Espanhol e Ingles,5,23,1999,2,2,False,False,2Q_2B,1990s,39435.0
1779,Viagem,Ensino Médio,São Bernardo,65370.0,Ingles,2,61,2010,4,5,False,False,5Q_4B,2010s,65370.0
1780,Viagem,Ensino Fundamental,São Paulo,20194.0,Espanhol,1,10,2005,1,1,False,False,1Q_1B,2000s,20194.0
1781,Trabalho,Doutorado,Campinas,48080.93700787402,Ingles,3,26,2002,3,3,False,True,3Q_3B,2000s,48080.93700787402
1782,Trabalho,Graduação,São Paulo,64590.0,Espanhol,2,15,1994,4,5,False,False,5Q_4B,1990s,64590.0
1783,Viagem,Graduação,São Paulo,71232.0,Ingles,3,12,1985,4,5,False,False,5Q_4B,1980s,71232.0
1784,Trabalho,Graduação,São Paulo,34600.0,Espanhol,4,7,1997,2,2,False,False,2Q_2B,1990s,34600.0
1785,Estudos,Graduação,Campinas,46904.0,Espanhol,1,17,1993,3,3,False,False,3Q_3B,1990s,46904.0
1786,Trabalho,Graduação,São Paulo,49094.0,Espanhol,2,21,1999,3,3,False,False,3Q_3B,1990s,49094.0
1787,Viagem,Graduação,São Paulo,36075.0,Espanhol e Ingles,3,41,2009,2,2,False,False,2Q_2B,2000s,36075.0
1788,Viagem,Ensino Médio,São Paulo,55629.56934306569,Ingles,4,20,2005,3,4,False,True,4Q_3B,2000s,55629.56934306569
1789,Estudos,Graduação,São Paulo,77298.0,Ingles,1,1,2005,5,6,False,False,6Q_5B,2000s,77298.0
1790,Viagem,Graduação,São Paulo,34026.0,Espanhol,2,8,1976,2,2,False,False,2Q_2B,<1980,34026.0
1791,Trabalho,Doutorado,São Bernardo,48918.0,Ingles,4,10,1989,3,3,False,False,3Q_3B,1980s,48918.0
1792,Estudos,Ensino Médio,São Paulo,82122.0,Espanhol e Ingles,5,34,1988,5,6,False,False,6Q_5B,1980s,82122.0
1793,Trabalho,Graduação,São Paulo,37697.0,Ingles,3,14,2002,2,2,False,False,2Q_2B,2000s,37697.0
1794,Estudos,Graduação,São Paulo,34074.0,Espanhol,2,8,1978,1,2,False,False,2Q_1B,<1980,34074.0
1795,Trabalho,Mestrado,São Paulo,28520.0,Espanhol,4,17,1986,1,1,False,False,1Q_1B,1980s,28520.0
1796,Trabalho,Graduação,São Bernardo,62535.0,Espanhol,2,18,1981,4,4,False,False,4Q_4B,1980s,62535.0
1797,Trabalho,Mestrado,São Paulo,36273.0,Espanhol,2,7,2003,1,2,False,False,2Q_1B,2000s,36273.0
1798,Trabalho,Graduação,São Paulo,67466.225,Espanhol,3,8,1990,3,5,False,True,5Q_3B,1990s,67466.225
1799,Estudos,Ensino Médio,São Paulo,75774.0,Ingles,5,12,2007,4,6,False,False,6Q_4B,2000s,75774.0
1800,Viagem,Graduação,Taubaté,78416.0,Ingles,1,22,2002,5,6,False,False,6Q_5B,2000s,78416.0
1801,Viagem,Graduação,São Bernardo,75702.0,Ingles,3,8,2000,5,6,False,False,6Q_5B,2000s,75702.0
1802,Trabalho,Mestrado,São Paulo,59385.0,Espanhol,2,9,1977,4,4,False,False,4Q_4B,<1980,59385.0
1803,Estudos,Graduação,São Paulo,37070.0,Espanhol e Ingles,2,1,1992,2,2,False,False,2Q_2B,1990s,37070.0
1804,Estudos,Graduação,São Paulo,44689.0,Espanhol e Ingles,4,5,1977,3,3,False,False,3Q_3B,<1980,44689.0
1805,Viagem,Graduação,São Bernardo,53977.0,Ingles,5,37,1984,3,4,False,False,4Q_3B,1980s,53977.0
1806,Estudos,Doutorado,São Paulo,7144.0,Espanhol e Ingles,2,34,1992,1,1,False,False,1Q_1B,1990s,7144.0
1807,Trabalho,Graduação,São Paulo,18701.0,Espanhol,1,3,1990,1,1,False,False,1Q_1B,1990s,18701.0
1808,Estudos,Graduação,São Paulo,79934.6888888889,Espanhol,2,5,1982,5,6,False,True,6Q_5B,1980s,79934.6888888889
1809,Estudos,Doutorado,São Paulo,63159.0,Ingles,4,20,2000,3,5,False,False,5Q_3B,2000s,63159.0
1810,Viagem,Graduação,São Paulo,37758.0,Espanhol,1,5,1992,2,2,False,False,2Q_2B,1990s,37758.0
1811,Estudos,Doutorado,São Bernardo,46757.0,Ingles,2,20,1989,3,3,False,False,3Q_3B,1980s,46757.0
1812,Trabalho,Mestrado,São Paulo,79734.0,Ingles,3,15,1995,5,6,False,False,6Q_5B,1990s,79734.0
1813,Estudos,Graduação,São Paulo,63207.0,Espanhol,1,6,2018,3,5,False,False,5Q_3B,2010s,63207.0
1814,Trabalho,Graduação,São Paulo,72071.0,Espanhol e Ingles,3,5,1980,4,5,False,False,5Q_4B,1980s,72071.0
1815,Trabalho,Doutorado,Taubaté,21840.0,Ingles,5,22,2009,2,1,False,False,1Q_2B,2000s,21840.0
1816,Estudos,Ensino Médio,São Paulo,58582.0,Ingles,3,32,2008,4,4,False,False,4Q_4B,2000s,58582.0
1817,Trabalho,Graduação,São Bernardo,74127.0,Ingles,3,7,1977,5,5,False,True,5Q_5B,<1980,74127.0
1818,Estudos,Graduação,São Paulo,50387.0,Ingles,2,10,1982,3,3,False,False,3Q_3B,1980s,50387.0
1819,Trabalho,Doutorado,São Paulo,32583.0,Ingles,2,15,1987,2,2,False,False,2Q_2B,1980s,32583.0
1820,Trabalho,Graduação,São Paulo,62568.0,Ingles,2,1,1988,4,4,False,False,4Q_4B,1980s,62568.0
1821,Trabalho,Mestrado,São Paulo,44635.0,Espanhol,2,10,1997,3,3,False,False,3Q_3B,1990s,44635.0
1822,Trabalho,Mestrado,São Paulo,33316.0,Espanhol,2,11,1997,2,2,False,False,2Q_2B,1990s,33316.0
1823,Estudos,Graduação,São Bernardo,63967.0,Espanhol,4,18,1994,4,5,False,False,5Q_4B,1990s,63967.0
1824,Viagem,Ensino Médio,São Paulo,52513.0,Ingles,2,8,2004,3,4,False,False,4Q_3B,2000s,52513.0
1825,Estudos,Graduação,São Paulo,25293.0,Espanhol,2,5,1995,1,1,False,False,1Q_1B,1990s,25293.0
1826,Trabalho,Doutorado,São Paulo,54111.0,Ingles,4,13,1991,2,4,False,False,4Q_2B,1990s,54111.0
1827,Viagem,Graduação,Taubaté,78394.0,Espanhol,3,15,2012,5,6,False,False,6Q_5B,2010s,78394.0
1828,Trabalho,Mestrado,São Bernardo,80739.0,Espanhol e Ingles,3,17,1984,5,6,False,False,6Q_5B,1980s,80739.0
1829,Trabalho,Mestrado,São Paulo,22669.0,Espanhol e Ingles,3,28,2001,1,1,False,False,1Q_1B,2000s,22669.0
1830,Trabalho,Graduação,Taubaté,29236.0,Espanhol,3,9,2013,2,1,False,False,1Q_2B,2010s,29236.0
1831,Estudos,Graduação,São Paulo,48080.93700787402,Espanhol,1,10,1985,3,3,False,True,3Q_3B,1980s,48080.93700787402
1832,Trabalho,Doutorado,São Paulo,54693.0,Ingles,2,33,1988,3,4,False,False,4Q_3B,1980s,54693.0
1833,Trabalho,Graduação,São Bernardo,48186.0,Espanhol,3,13,2000,3,3,False,False,3Q_3B,2000s,48186.0
1834,Trabalho,Graduação,São Bernardo,54809.0,Ingles,4,24,2003,3,4,False,False,4Q_3B,2000s,54809.0
1835,Estudos,Graduação,São Paulo,41580.0,Espanhol,1,4,2004,2,3,False,False,3Q_2B,2000s,41580.0
1836,Trabalho,Doutorado,São Paulo,80336.0,Ingles,4,23,1996,5,6,False,False,6Q_5B,1990s,80336.0
1837,Trabalho,Graduação,São Paulo,47743.0,Espanhol e Ingles,1,5,1983,3,3,False,False,3Q_3B,1980s,47743.0
1838,Estudos,Ensino Médio,Campinas,62972.0,Ingles,4,33,1981,5,4,False,False,4Q_5B,1980s,62972.0
1839,Trabalho,Doutorado,São Paulo,57333.0,Mandarim,4,91,1980,3,4,False,False,4Q_3B,1980s,57333.0
1840,Estudos,Doutorado,São Paulo,32313.0,Espanhol e Ingles,3,22,2008,2,2,False,False,2Q_2B,2000s,32313.0
1841,Trabalho,Mestrado,São Paulo,84953.0,Espanhol e Ingles,1,1,1979,5,6,False,False,6Q_5B,<1980,84953.0
1842,Viagem,Mestrado,São Paulo,27071.0,Espanhol,5,12,1994,1,1,False,False,1Q_1B,1990s,27071.0
1843,Estudos,Mestrado,São Paulo,68148.0,Ingles,3,18,1983,4,5,True,False,5Q_4B,1980s,68148.0
1844,Viagem,Mestrado,Campinas,68978.78571428571,Ingles,3,26,1991,5,5,True,True,5Q_5B,1990s,68978.78571428571
1845,Trabalho,Doutorado,São Paulo,86836.0,Mandarim,1,90,2001,5,6,False,False,6Q_5B,2000s,86836.0
1846,Trabalho,Doutorado,São Paulo,4023.0,Espanhol e Ingles,2,11,1989,1,1,False,False,1Q_1B,1980s,4023.0
1847,Estudos,Graduação,São Paulo,30093.0,Espanhol e Ingles,5,25,2016,1,2,False,False,2Q_1B,2010s,30093.0
1848,Estudos,Doutorado,Campinas,57705.0,Espanhol e Ingles,4,1,1992,3,4,False,False,4Q_3B,1990s,57705.0
1849,Estudos,Graduação,São Paulo,25008.0,Espanhol,1,11,2014,1,1,False,False,1Q_1B,2010s,25008.0
1850,Viagem,Ensino Médio,São Paulo,83257.0,Ingles,4,18,2021,5,6,False,False,6Q_5B,2010s,83257.0
1851,Estudos,Graduação,São Bernardo,22280.0,Espanhol,2,12,2001,1,1,False,False,1Q_1B,2000s,22280.0
1852,Trabalho,Doutorado,Campinas,72159.0,Ingles,3,24,2004,5,5,False,False,5Q_5B,2000s,72159.0
1853,Trabalho,Graduação,São Bernardo,67466.225,Ingles,3,11,1987,4,5,False,True,5Q_4B,1980s,67466.225
1854,Estudos,Doutorado,Campinas,82733.0,Ingles,4,1,2010,5,6,False,False,6Q_5B,2010s,82733.0
1855,Trabalho,Mestrado,São Paulo,74290.0,Ingles,3,18,1997,5,5,False,False,5Q_5B,1990s,74290.0
1856,Trabalho,Mestrado,São Bernardo,58217.0,Mandarim,2,89,1977,3,4,False,False,4Q_3B,<1980,58217.0
1857,Trabalho,Mestrado,São Paulo,22253.544502617802,Espanhol,1,11,2002,1,1,False,True,1Q_1B,2000s,22253.544502617802
1858,Trabalho,Doutorado,São Bernardo,70116.0,Ingles,1,41,1998,4,5,False,False,5Q_4B,1990s,70116.0
1859,Trabalho,Graduação,São Bernardo,54006.0,Ingles,3,34,2011,3,4,False,False,4Q_3B,2010s,54006.0
1860,Estudos,Doutorado,São Bernardo,69063.0,Ingles,4,34,1992,4,5,False,False,5Q_4B,1990s,69063.0
1861,Estudos,Ensino Médio,São Paulo,11448.0,Espanhol e Ingles,3,27,2001,1,1,False,False,1Q_1B,2000s,11448.0
1862,Estudos,Graduação,São Paulo,61825.0,Espanhol,5,22,2005,4,4,False,False,4Q_4B,2000s,61825.0
1863,Estudos,Graduação,São Paulo,70886.0,Ingles,1,39,1997,4,5,False,False,5Q_4B,1990s,70886.0
1864,Viagem,Graduação,Rio Branco,69109.0,Espanhol,4,7,2008,5,5,False,False,5Q_5B,2000s,69109.0
1865,Trabalho,Graduação,Campinas,60208.0,Ingles,4,21,1999,5,4,False,False,4Q_5B,1990s,60208.0
1866,Trabalho,Mestrado,São Paulo,32889.0,Espanhol,3,7,1994,1,2,False,False,2Q_1B,1990s,32889.0
1867,Trabalho,Graduação,São Paulo,34738.0,Espanhol,1,7,2010,2,2,True,False,2Q_2B,2010s,34738.0
1868,Trabalho,Mestrado,São Paulo,30538.0,Espanhol,3,7,1997,1,2,False,False,2Q_1B,1990s,30538.0
1869,Estudos,Ensino Médio,São Bernardo,82326.0,Ingles,2,23,2003,5,6,True,False,6Q_5B,2000s,82326.0
1870,Trabalho,Doutorado,São Bernardo,26642.0,Ingles,2,11,1993,1,1,False,False,1Q_1B,1990s,26642.0
1871,Estudos,Graduação,São Paulo,69932.0,Ingles,2,15,1990,4,5,False,False,5Q_4B,1990s,69932.0
1872,Estudos,Graduação,São Paulo,42035.708333333336,Espanhol,1,7,1998,2,3,False,True,3Q_2B,1990s,42035.708333333336
1873,Estudos,Doutorado,São Bernardo,60200.0,Ingles,3,29,1974,4,4,False,False,4Q_4B,<1980,60200.0
1874,Estudos,Graduação,São Bernardo,49638.0,Espanhol,4,16,1978,3,3,False,False,3Q_3B,<1980,49638.0
1875,Estudos,Ensino Médio,São Paulo,23830.0,Espanhol,1,17,2013,1,1,False,False,1Q_1B,2010s,23830.0
1876,Trabalho,Mestrado,São Paulo,35931.419117647056,Espanhol e Ingles,4,20,1985,2,2,False,True,2Q_2B,1980s,35931.419117647056
1877,Estudos,Graduação,São Paulo,72905.0,Ingles,3,38,1984,5,5,False,False,5Q_5B,1980s,72905.0
1878,Trabalho,Doutorado,São Paulo,69702.0,Ingles,2,18,1977,4,5,False,False,5Q_4B,<1980,69702.0
1879,Trabalho,Graduação,São Paulo,70300.0,Espanhol e Ingles,4,28,2001,4,5,False,False,5Q_4B,2000s,70300.0
1880,Trabalho,Doutorado,São Paulo,70643.0,Ingles,4,13,2010,4,5,False,False,5Q_4B,2010s,70643.0
1881,Trabalho,Doutorado,Campinas,30396.0,Ingles,4,20,1995,1,2,False,False,2Q_1B,1990s,30396.0
1882,Viagem,Doutorado,São Paulo,50616.0,Ingles,2,29,1994,3,3,False,False,3Q_3B,1990s,50616.0
1883,Trabalho,Mestrado,São Bernardo,60765.025,Espanhol,1,7,1995,4,4,True,True,4Q_4B,1990s,60765.025
1884,Trabalho,Doutorado,São Paulo,30298.0,Ingles,3,1,2011,1,2,False,False,2Q_1B,2010s,30298.0
1885,Estudos,Graduação,São Paulo,55629.56934306569,Ingles,5,1,2010,3,4,False,True,4Q_3B,2010s,55629.56934306569
1886,Trabalho,Doutorado,São Paulo,44155.0,Mandarim,1,83,1983,1,3,False,False,3Q_1B,1980s,44155.0
1887,Trabalho,Doutorado,São Paulo,86979.0,Mandarim,4,88,1997,5,6,False,False,6Q_5B,1990s,86979.0
1888,Viagem,Graduação,São Bernardo,76532.0,Ingles,4,12,2001,5,6,False,False,6Q_5B,2000s,76532.0
1889,Estudos,Graduação,Rio Branco,42081.0,Espanhol,1,6,2008,3,3,False,False,3Q_3B,2000s,42081.0
1890,Trabalho,Doutorado,São Paulo,67546.0,Ingles,1,2,2014,3,5,False,False,5Q_3B,2010s,67546.0
1891,Trabalho,Mestrado,São Paulo,83043.54545454546,Espanhol,2,12,2015,5,6,False,True,6Q_5B,2010s,83043.54545454546
1892,Estudos,Graduação,São Bernardo,31158.0,Espanhol,3,7,2011,1,2,False,False,2Q_1B,2010s,31158.0
1893,Estudos,Graduação,São Paulo,61671.0,Ingles,1,12,1994,4,4,False,False,4Q_4B,1990s,61671.0
1894,Estudos,Graduação,São Paulo,69719.0,Espanhol,1,13,2000,4,5,False,False,5Q_4B,2000s,69719.0
1895,Estudos,Graduação,São Bernardo,49160.0,Espanhol,3,11,1975,3,3,False,False,3Q_3B,<1980,49160.0
1896,Estudos,Ensino Fundamental,São Paulo,24882.0,Espanhol,2,2,2004,1,1,False,False,1Q_1B,2000s,24882.0
1897,Trabalho,Doutorado,São Paulo,90933.0,Ingles,3,18,1980,5,6,False,False,6Q_5B,1980s,90933.0
1898,Trabalho,Doutorado,São Paulo,83184.33333333333,Ingles,5,13,1971,5,6,False,True,6Q_5B,<1980,83184.33333333333
1899,Estudos,Doutorado,São Bernardo,59292.0,Espanhol e Ingles,3,23,1976,4,4,False,False,4Q_4B,<1980,59292.0
1900,Trabalho,Doutorado,São Paulo,48080.93700787402,Ingles,3,42,1990,3,3,False,True,3Q_3B,1990s,48080.93700787402
1901,Trabalho,Graduação,São Paulo,22148.0,Espanhol,2,18,2009,1,1,False,False,1Q_1B,2000s,22148.0
1902,Trabalho,Mestrado,São Bernardo,73395.0,Espanhol,2,19,2013,5,5,False,False,5Q_5B,2010s,73395.0
1903,Viagem,Graduação,São Paulo,29819.0,Espanhol,2,7,1997,1,1,False,False,1Q_1B,1990s,29819.0
1904,Estudos,Graduação,São Bernardo,48080.93700787402,Ingles,2,25,1994,3,3,False,True,3Q_3B,1990s,48080.93700787402
1905,Estudos,Graduação,São Paulo,62820.0,Espanhol,3,8,1980,4,4,False,False,4Q_4B,1980s,62820.0
1906,Trabalho,Doutorado,Taubaté,60491.0,Ingles,4,25,1997,5,4,False,False,4Q_5B,1990s,60491.0
1907,Estudos,Graduação,São Paulo,33235.0,Espanhol,1,11,2012,2,2,False,False,2Q_2B,2010s,33235.0
1908,Estudos,Graduação,São Paulo,35931.419117647056,Espanhol,1,12,1985,2,2,False,True,2Q_2B,1980s,35931.419117647056
1909,Trabalho,Mestrado,São Paulo,31535.0,Espanhol e Ingles,4,40,2006,1,2,False,False,2Q_1B,2000s,31535.0
1910,Viagem,Ensino Médio,São Paulo,79934.6888888889,Espanhol,4,13,1986,5,6,False,True,6Q_5B,1980s,79934.6888888889
1911,Trabalho,Graduação,Campinas,67384.0,Espanhol e Ingles,3,22,1996,4,5,True,False,5Q_4B,1990s,67384.0
1912,Trabalho,Mestrado,Rio Branco,80573.0,Ingles,4,29,1997,5,6,True,False,6Q_5B,1990s,80573.0
1913,Estudos,Graduação,São Paulo,77870.0,Ingles,4,3,1993,5,6,False,False,6Q_5B,1990s,77870.0
1914,Trabalho,Doutorado,São Paulo,52278.0,Ingles,5,36,1989,3,4,False,False,4Q_3B,1980s,52278.0
1915,Trabalho,Graduação,São Bernardo,57107.0,Ingles,2,19,1994,3,4,False,False,4Q_3B,1990s,57107.0
1916,Estudos,Graduação,Campinas,18929.0,Espanhol,4,20,2016,1,1,False,False,1Q_1B,2010s,18929.0
1917,Trabalho,Doutorado,São Paulo,36038.0,Ingles,3,30,2007,2,2,False,False,2Q_2B,2000s,36038.0
1918,Estudos,Graduação,São Paulo,22253.544502617802,Ingles,2,4,2002,1,1,False,True,1Q_1B,2000s,22253.544502617802
1919,Estudos,Doutorado,São Paulo,34230.0,Ingles,4,1,1991,2,2,False,False,2Q_2B,1990s,34230.0
1920,Estudos,Ensino Médio,São Paulo,31878.0,Espanhol,2,9,2003,1,2,False,False,2Q_1B,2000s,31878.0
1921,Estudos,Ensino Médio,São Paulo,70932.0,Espanhol,2,6,1998,3,5,False,False,5Q_3B,1990s,70932.0
1922,Estudos,Graduação,São Paulo,83185.41379310345,Ingles,3,32,1982,5,6,False,True,6Q_5B,1980s,83185.41379310345
